x[16] y[16] zx nx zy ny f no ruedi[16]
0110010100100101 0111101010111001 0 0 0 0 0 0 0110000000100001
1100100010001011 0010001100001001 0 0 0 0 0 0 0000000000001001
0000101100101111 1000010000011001 0 0 0 0 0 0 0000000000001001
0000110011100010 1011101110110011 0 0 0 0 0 0 0000100010100010
1000011010101001 0111010111000100 0 0 0 0 0 0 0000010010000000
1010010101011101 0111010011011101 0 0 0 0 0 0 0010010001011101
0011111010110100 0001111001110001 0 0 0 0 0 0 0001111000110000
0110011111110000 0000011010101010 0 0 0 0 0 0 0000011010100000
0101110101011001 0011101101011000 0 0 0 0 0 0 0001100101011000
1111111011110010 1001111000111010 0 1 0 1 0 1 1111111011111010
0100000111011110 1000000001100110 0 1 0 1 0 1 1100000111111110
0011100010001000 0100110000101011 0 1 0 1 0 1 0111110010101011
1101011101100010 1100100110110010 0 1 0 1 0 1 1101111111110010
0101100100001000 0001000001100101 0 1 0 1 0 1 0101100101101101
1011110111001100 1100010000011111 0 1 0 1 0 1 1111110111011111
0000000001101110 1110101110111101 0 1 0 1 0 1 1110101111111111
0100010101100101 0101011001101000 0 1 0 1 0 1 0101011101101101
0101101011101101 1001011000001101 0 1 0 1 0 1 1101111011101101
1101000100010111 0101110100010001 0 1 0 1 0 1 1101110100010111
0111011010000010 0111010010110110 0 1 0 1 0 1 0111011010110110
1001011110101111 0000100011011111 0 1 0 1 0 1 1001111111111111
0111111101101110 1010001111000001 0 1 0 1 0 1 1111111111101111
0111110101101010 1100100010001001 0 1 0 1 0 1 1111110111101011
0101010001101001 0011100001010111 0 1 0 1 0 1 0111110001111111
0100010110011000 0000001111001111 0 1 0 1 0 1 0100011111011111
1100111101101110 0001110111110001 0 1 0 1 0 1 1101111111111111
1110011110001111 0110011101110000 0 1 0 1 0 1 1110011111111111
0011110011110101 0101000011010111 0 1 0 1 0 1 0111110011110111
0110111010100001 1001001100110100 0 1 0 1 0 1 1111111110110101
1010011011101101 0111110100010010 0 1 0 1 0 1 1111111111111111
0110101010100000 0011000111100011 0 1 0 1 0 1 0111101111100011
0001001101011110 0110010101010011 0 1 0 1 0 1 0111011101011111
1111101001000010 0010111111110111 0 1 0 1 0 1 1111111111110111
0101001100000101 1110010010001110 0 1 0 1 0 1 1111011110001111
0101011100010100 0100100110100110 0 1 0 1 0 1 0101111110110110
0110101001010101 1011100100011100 0 1 0 1 0 1 1111101101011101
0111011001110100 1111110101011000 0 1 0 1 0 1 1111111101111100
0101100110001010 0011110100000011 0 1 0 1 0 1 0111110110001011
0001100101110110 0101011100110011 0 1 0 1 0 1 0101111101110111
1000100100001110 1001101011010000 0 1 0 1 0 1 1001101111011110
0000111000111110 0010000011101101 0 1 0 1 0 1 0010111011111111
0101100101010101 0110001110011110 0 1 0 1 0 1 0111101111011111
1110001111100010 1111100011001010 0 1 0 1 0 1 1111101111101010
0110011100010011 0110010111011010 0 1 0 1 0 1 0110011111011011
1010101001011100 1011110110001111 0 1 0 1 0 1 1011111111011111
1100000110010011 1010011111010001 0 1 0 1 0 1 1110011111010011
1011001110100011 0110010111100000 0 1 0 1 0 1 1111011111100011
0110110010100000 1011100001100100 0 1 0 1 0 1 1111110011100100
1100000101100111 0101000101000011 0 1 0 1 0 1 1101000101100111
1000011101110100 1010000100001110 0 1 0 1 0 1 1010011101111110
1100101011010110 1010110100110111 0 1 0 1 0 1 1110111111110111
0100110110010101 1000100000001100 0 1 0 1 0 1 1100110110011101
1000011000011100 0110011110000010 0 1 0 1 0 1 1110011110011110
0110011111010000 0010111110110101 0 1 0 1 0 1 0110111111110101
0010101000000111 0100110000011010 0 1 0 1 0 1 0110111000011111
0100101101110100 1110100001100010 0 1 0 1 0 1 1110101101110110
0011110111100001 0011100101100011 0 1 0 1 0 1 0011110111100011
0000111010001011 0000111001100001 0 1 0 1 0 1 0000111011101011
0010001001001000 1110010010110010 0 1 0 1 0 1 1110011011111010
1100000101111110 1100111010001001 0 1 0 1 0 1 1100111111111111
0100010011000010 0110011011100110 0 1 0 1 0 1 0110011011100110
0111011111001001 1000111000101011 0 1 0 1 0 1 1111111111101011
1011101111000110 0001110100111111 0 1 0 1 0 1 1011111111111111
0101011101000101 1010110111101010 0 1 0 1 0 1 1111111111101111
0011010001110110 0010000001001011 0 1 0 1 0 1 0011010001111111
1110001101010101 0110010101001011 0 1 0 1 0 1 1110011101011111
0100010011111000 1000000111011000 0 1 0 1 0 1 1100010111111000
1110110010011010 0001011100010111 0 1 0 1 0 1 1111111110011111
1111000111000011 0010011101011111 0 1 0 1 0 1 1111011111011111
0011011111000000 1001001010101000 0 1 0 1 0 1 1011011111101000
0010100000110100 1001001001110110 0 1 0 1 0 1 1011101001110110
1010011100110110 0101101100010011 0 1 0 1 0 1 1111111100110111
1010001010010111 1000001011010101 0 1 0 1 0 1 1010001011010111
1111011100011011 0001111100110000 0 1 0 1 0 1 1111111100111011
1111011111010111 0110001000010010 0 1 0 1 0 1 1111011111010111
0000110101100001 1100001001000000 0 1 0 1 0 1 1100111101100001
0101011101101101 1101000001100111 0 1 0 1 0 1 1101011101101111
0010000101100101 1100000100100101 0 1 0 1 0 1 1110000101100101
1011000100100000 0000100011011100 0 1 0 1 0 1 1011100111111100
0001100000101011 0101111011000000 0 1 0 1 0 1 0101111011101011
1011101111101101 1101111011010000 0 1 0 1 0 1 1111111111111101
1110010100101011 0001010101011110 0 1 0 1 0 1 1111010101111111
1100100001000000 1000010111000111 0 1 0 1 0 1 1100110111000111
1000001010101101 1011010110011011 0 1 0 1 0 1 1011011110111111
1010110100110011 0000110100011011 0 1 0 1 0 1 1010110100111011
1100110010111111 0011010000100101 0 1 0 1 0 1 1111110010111111
0010000110011011 1010001100000110 0 1 0 1 0 1 1010001110011111
0011111110010100 1010101000001011 0 1 0 1 0 1 1011111110011111
1101110111011100 1011100010011100 0 1 0 1 0 1 1111110111011100
0110011000000111 1011100001011011 0 1 0 1 0 1 1111111001011111
1101111000101100 1110100111010000 0 1 0 1 0 1 1111111111111100
0100100000100010 1111001010011111 0 1 0 1 0 1 1111101010111111
0010110111100100 1000100110111111 0 1 0 1 0 1 1010110111111111
0101101111111100 0011110101001010 0 1 0 1 0 1 0111111111111110
0011000101101010 0011001000110011 0 1 0 1 0 1 0011001101111011
1010010101100010 0011111010111000 0 1 0 1 0 1 1011111111111010
1100111110101100 0011101001011101 0 1 0 1 0 1 1111111111111101
0010000010111001 0110000101010100 0 1 0 1 0 1 0110000111111101
1111101000101001 0001001011100100 0 1 0 1 0 1 1111101011101101
1010110011010101 1010100001010101 0 1 0 1 0 1 1010110011010101
1001011011000001 0110011111010001 0 1 0 1 0 1 1111011111010001
0101010010101111 0100010001000000 0 1 0 1 0 1 0101010011101111
1111001111000100 1011011001100101 0 1 0 1 0 1 1111011111100101
1011101010011010 1011001100100110 0 1 0 1 0 1 1011101110111110
1101100111100000 1011000100011001 0 1 0 1 0 1 1111100111111001
0001111111101100 0001101001010000 0 1 0 1 0 1 0001111111111100
1000101111101101 1001111101100001 0 1 0 1 0 1 1001111111101101
1101011000100100 1000011001111000 0 1 0 1 0 1 1101011001111100
1111001000010110 0100001000011010 0 1 0 1 0 1 1111001000011110
